week_date,region,platform,segment,customer_type,transactions,sales
2020-06-08,USA,Shopify,null,New,131,21104
2020-06-08,USA,Retail,null,Guest,535189,16849935
2020-06-01,USA,Shopify,null,New,167,34399
2020-06-01,USA,Retail,null,New,21941,918784
2020-06-01,USA,Shopify,null,Existing,166,32415
2020-06-01,USA,Shopify,null,Guest,2541,437102
2020-06-01,USA,Retail,null,Existing,13372,676605
2020-06-01,USA,Retail,null,Guest,533998,16629472
2020-05-25,USA,Shopify,null,Existing,118,21403
2020-05-25,USA,Shopify,null,Guest,2352,414909
2020-05-25,USA,Shopify,null,New,154,22297
2020-05-25,USA,Retail,null,Guest,543117,17471175
2020-05-25,USA,Retail,null,Existing,11066,572226
2020-05-25,USA,Retail,null,New,19718,846554
2020-05-18,USA,Retail,null,Guest,537806,16718027
2020-05-18,USA,Shopify,null,Existing,113,20850
2020-05-18,USA,Retail,null,Existing,10936,553428
2020-05-18,USA,Retail,null,New,20474,863512
2020-05-18,USA,Shopify,null,New,155,27544
2020-05-18,USA,Shopify,null,Guest,2485,429979
2020-05-11,USA,Retail,null,New,22374,937494
2020-05-11,USA,Retail,null,Existing,14397,736120
2020-05-11,USA,Shopify,null,Guest,2553,447537
2020-05-11,USA,Retail,null,Guest,543958,17003395
2020-05-11,USA,Shopify,null,New,151,25288
2020-05-11,USA,Shopify,null,Existing,168,27961
2020-05-04,USA,Shopify,null,Guest,2413,422838
2020-05-04,USA,Shopify,null,Existing,180,31719
2020-05-04,USA,Retail,null,Existing,15308,768780
2020-05-04,USA,Retail,null,Guest,559564,17154923
2020-05-04,USA,Shopify,null,New,120,18352
2020-05-04,USA,Retail,null,New,23774,968300
2020-04-27,USA,Retail,null,Guest,547297,17174527
2020-04-27,USA,Shopify,null,Guest,2530,467520
2020-04-27,USA,Shopify,null,New,151,41755
2020-04-27,USA,Retail,null,Existing,14126,726861
2020-04-27,USA,Retail,null,New,23148,961876
2020-04-27,USA,Shopify,null,Existing,167,30002
2020-04-20,USA,Shopify,null,New,135,23000
2020-04-20,USA,Shopify,null,Guest,2439,433547
2020-04-20,USA,Retail,null,Existing,11302,597336
2020-04-20,USA,Shopify,null,Existing,166,28736
2020-04-20,USA,Retail,null,Guest,487707,15527907
2020-04-20,USA,Retail,null,New,19751,866940
2020-04-13,USA,Retail,null,Guest,560437,17548858
2020-04-13,USA,Shopify,null,New,110,23325
2020-04-13,USA,Shopify,null,Existing,129,20097
2020-04-13,USA,Retail,null,Existing,11641,600050
2020-04-13,USA,Retail,null,New,22051,932938
2020-04-13,USA,Shopify,null,Guest,2006,348105
2020-04-06,USA,Retail,null,Existing,14092,710547
2020-04-06,USA,Retail,null,New,23683,986782
2020-04-06,USA,Shopify,null,Guest,2188,398920
2020-04-06,USA,Shopify,null,Existing,164,29892
2020-04-06,USA,Retail,null,Guest,546953,16832802
2020-04-06,USA,Shopify,null,New,143,25716
2020-03-30,USA,Shopify,null,Existing,161,29483
2020-03-30,USA,Retail,null,Guest,556268,17642537
2020-03-30,USA,Retail,null,Existing,14474,735922
2020-03-30,USA,Shopify,null,New,141,21566
2020-03-30,USA,Shopify,null,Guest,2443,439898
2020-03-30,USA,Retail,null,New,24593,1050362
2020-03-23,USA,Shopify,null,New,114,18927
2020-03-23,USA,Retail,null,Guest,517371,17753232
2020-03-23,USA,Shopify,null,Existing,130,25184
2020-03-23,USA,Retail,null,New,22703,1072428
2020-03-23,USA,Retail,null,Existing,12105,657865
2020-03-23,USA,Shopify,null,Guest,1858,318582
2019-09-02,USA,Retail,null,New,29370,1254576
2019-09-02,USA,Shopify,null,Existing,139,27194
2019-09-02,USA,Shopify,null,Guest,2173,391873
2019-09-02,USA,Shopify,null,New,211,40315
2019-09-02,USA,Retail,null,Existing,11054,590456
2019-09-02,USA,Retail,null,Guest,571701,17806668
2019-08-26,USA,Shopify,null,New,198,31453
2019-08-26,USA,Retail,null,New,28516,1203868
2019-08-26,USA,Shopify,null,Guest,2029,369319
2019-08-26,USA,Shopify,null,Existing,121,24919
2019-08-26,USA,Retail,null,Guest,570860,17663432
2019-08-26,USA,Retail,null,Existing,10058,515995
2019-08-19,USA,Shopify,null,New,189,38358
2019-08-19,USA,Shopify,null,Guest,1895,343077
2019-08-19,USA,Retail,null,Existing,9078,465483
2019-08-19,USA,Retail,null,New,27395,1176387
2019-08-19,USA,Shopify,null,Existing,106,18866
2019-08-19,USA,Retail,null,Guest,565321,17527602
2019-08-12,USA,Shopify,null,New,182,36169
2019-08-12,USA,Retail,null,Guest,561534,17468989
2019-08-12,USA,Retail,null,New,25726,1115094
2019-08-12,USA,Retail,null,Existing,7959,405754
2019-08-12,USA,Shopify,null,Guest,1936,350788
2019-08-12,USA,Shopify,null,Existing,98,17997
2019-08-05,USA,Retail,null,New,25861,1130398
2019-08-05,USA,Shopify,null,Guest,1982,361463
2019-08-05,USA,Shopify,null,Existing,151,27734
2019-08-05,USA,Retail,null,Existing,10692,541501
2019-08-05,USA,Retail,null,Guest,557621,17684134
2019-08-05,USA,Shopify,null,New,210,36421
2019-07-29,USA,Shopify,null,New,184,29393
2019-07-29,USA,Retail,null,New,25891,1109993
2019-07-29,USA,Retail,null,Guest,552272,17359311
2019-07-29,USA,Shopify,null,Guest,1932,353263
2019-07-29,USA,Shopify,null,Existing,176,34676
2019-07-29,USA,Retail,null,Existing,11762,602728
2019-07-22,USA,Retail,null,New,25031,1087558
2019-07-22,USA,Shopify,null,Existing,181,34509
2019-07-22,USA,Shopify,null,New,216,38702
2019-07-22,USA,Shopify,null,Guest,1884,335889
2019-07-22,USA,Retail,null,Existing,10791,550690
2019-07-22,USA,Retail,null,Guest,553353,17661892
2019-07-15,USA,Shopify,null,New,155,28479
2019-07-15,USA,Retail,null,Existing,10024,501126
2019-07-15,USA,Retail,null,New,24081,1039654
2019-07-15,USA,Shopify,null,Existing,154,27082
2019-07-15,USA,Retail,null,Guest,552671,17341993
2019-07-15,USA,Shopify,null,Guest,1813,336802
2019-07-08,USA,Retail,null,New,25536,1119373
2019-07-08,USA,Shopify,null,Existing,167,30068
2019-07-08,USA,Shopify,null,New,189,37203
2019-07-08,USA,Retail,null,Guest,563483,17847247
2019-07-08,USA,Retail,null,Existing,11603,610742
2019-07-08,USA,Shopify,null,Guest,1823,336358
2019-07-01,USA,Retail,null,Existing,11496,569655
2019-07-01,USA,Retail,null,Guest,555900,17199917
2019-07-01,USA,Shopify,null,New,156,26716
2019-07-01,USA,Retail,null,New,24940,1053321
2019-07-01,USA,Shopify,null,Guest,1627,295536
2019-07-01,USA,Shopify,null,Existing,179,34642
2019-06-24,USA,Retail,null,Existing,10760,528835
2019-06-24,USA,Shopify,null,New,199,30885
2019-06-24,USA,Shopify,null,Existing,173,30919
2019-06-24,USA,Retail,null,Guest,559455,17465369
2019-06-24,USA,Retail,null,New,24908,1067558
2019-06-24,USA,Shopify,null,Guest,1816,321450
2019-06-17,USA,Shopify,null,Guest,1812,312146
2019-06-17,USA,Retail,null,Existing,9642,481255
2019-06-17,USA,Shopify,null,Existing,155,25241
2019-06-17,USA,Retail,null,Guest,566646,17440401
2019-06-17,USA,Shopify,null,New,210,34356
2019-06-17,USA,Retail,null,New,24475,1041072
2019-06-10,USA,Retail,null,Guest,570872,17665063
2019-06-10,USA,Shopify,null,Guest,1790,314653
2019-06-10,USA,Shopify,null,New,207,32873
2019-06-10,USA,Retail,null,Existing,11678,599201
2019-06-10,USA,Shopify,null,Existing,167,28347
2019-06-10,USA,Retail,null,New,25519,1095376
2019-06-03,USA,Shopify,null,New,177,27191
2019-06-03,USA,Shopify,null,Existing,156,28847
2019-06-03,USA,Retail,null,New,25446,1074904
2019-06-03,USA,Shopify,null,Guest,1712,311581
2019-06-03,USA,Retail,null,Existing,11766,598011
2019-06-03,USA,Retail,null,Guest,567986,17435465
2019-05-27,USA,Retail,null,Guest,544199,17192641
2019-05-27,USA,Shopify,null,Guest,1503,270440
2019-05-27,USA,Shopify,null,New,162,26741
2019-05-27,USA,Retail,null,Existing,10403,537728
2019-05-27,USA,Retail,null,New,23424,1039651
2019-05-27,USA,Shopify,null,Existing,131,22389
2019-05-20,USA,Retail,null,Existing,9999,486684
2019-05-20,USA,Retail,null,New,22958,996172
2019-05-20,USA,Shopify,null,New,144,25075
2019-05-20,USA,Shopify,null,Existing,115,21801
2019-05-20,USA,Shopify,null,Guest,1589,298931
2019-05-20,USA,Retail,null,Guest,567331,17348953
2019-05-13,USA,Shopify,null,Guest,1699,322000
2019-05-13,USA,Shopify,null,New,146,21506
2019-05-13,USA,Retail,null,Existing,9302,476927
2019-05-13,USA,Shopify,null,Existing,118,21848
2019-05-13,USA,Retail,null,New,22062,970980
2019-05-13,USA,Retail,null,Guest,565849,17753180
2019-05-06,USA,Retail,null,Existing,11109,558329
2019-05-06,USA,Retail,null,Guest,582516,18055992
2019-05-06,USA,Shopify,null,Guest,1533,290172
2019-05-06,USA,Shopify,null,New,135,22985
2019-05-06,USA,Retail,null,New,24010,1048514
2019-05-06,USA,Shopify,null,Existing,128,26186
2019-04-29,USA,Shopify,null,Guest,1571,298194
2019-04-29,USA,Retail,null,New,23604,1046692
2019-04-29,USA,Retail,null,Existing,11417,584235
2019-04-29,USA,Retail,null,Guest,574034,18008549
2019-04-29,USA,Shopify,null,Existing,125,25109
2019-04-29,USA,Shopify,null,New,149,20294
2019-04-22,USA,Retail,null,Guest,585115,18335282
2019-04-22,USA,Shopify,null,New,167,26608
2019-04-22,USA,Retail,null,Existing,10614,543491
2019-04-22,USA,Shopify,null,Guest,1687,313039
2019-04-22,USA,Retail,null,New,23766,1047250
2019-04-22,USA,Shopify,null,Existing,109,20674
2019-04-15,USA,Retail,null,Guest,497974,15916210
2019-04-15,USA,Retail,null,New,19665,901863
2019-04-15,USA,Shopify,null,Guest,1298,248830
2019-04-15,USA,Shopify,null,Existing,84,17404
2019-04-15,USA,Shopify,null,New,100,16827
2019-04-15,USA,Retail,null,Existing,8192,436696
2019-04-08,USA,Retail,null,Guest,525600,17888307
2019-04-08,USA,Shopify,null,Existing,94,16738
2019-04-08,USA,Retail,null,Existing,10101,575718
2019-04-08,USA,Shopify,null,New,107,19547
2019-04-08,USA,Shopify,null,Guest,1210,226867
2019-04-08,USA,Retail,null,New,22351,1077216
2019-04-01,USA,Shopify,null,Guest,1529,306699
2019-04-01,USA,Retail,null,New,24218,1071589
2019-04-01,USA,Retail,null,Guest,586588,18335318
2019-04-01,USA,Retail,null,Existing,11249,588119
2019-04-01,USA,Shopify,null,New,150,25173
2019-04-01,USA,Shopify,null,Existing,130,25393
2019-03-25,USA,Retail,null,Guest,581583,17758456
2019-03-25,USA,Shopify,null,Guest,1578,296825
2019-03-25,USA,Shopify,null,New,137,24947
2019-03-25,USA,Shopify,null,Existing,140,25171
2019-03-25,USA,Retail,null,Existing,10498,532452
2019-03-25,USA,Retail,null,New,23386,1035384
2018-09-03,USA,Retail,null,Existing,10953,590212
2018-09-03,USA,Shopify,null,Guest,1442,283975
2018-09-03,USA,Retail,null,New,23232,1035142
2018-09-03,USA,Shopify,null,New,115,20609
2018-09-03,USA,Retail,null,Guest,573034,18040008
2018-09-03,USA,Shopify,null,Existing,136,25439
2018-08-27,USA,Shopify,null,New,103,21747
2018-08-27,USA,Retail,null,Existing,9965,526344
2018-08-27,USA,Retail,null,New,21660,966694
2018-08-27,USA,Retail,null,Guest,573240,17820260
2018-08-27,USA,Shopify,null,Existing,108,23237
2018-08-27,USA,Shopify,null,Guest,1390,270011
2018-08-20,USA,Shopify,null,Guest,1521,294220
2018-08-20,USA,Retail,null,New,19398,872771
2018-08-20,USA,Shopify,null,New,104,18690
2018-08-20,USA,Retail,null,Guest,582292,18046212
2018-08-20,USA,Shopify,null,Existing,110,21167
2018-08-20,USA,Retail,null,Existing,9020,482946
2018-08-13,USA,Shopify,null,Guest,2413,486703
2018-08-13,USA,Shopify,null,Existing,96,18000
2018-08-13,USA,Retail,null,New,20655,943296
2018-08-13,USA,Retail,null,Existing,9728,512204
2018-08-13,USA,Retail,null,Guest,579395,17733085
2018-08-13,USA,Shopify,null,New,84,15874
2018-08-06,USA,Shopify,null,Existing,111,21746
2018-08-06,USA,Retail,null,Guest,577419,17912983
2018-08-06,USA,Retail,null,Existing,9765,527194
2018-08-06,USA,Shopify,null,New,106,18431
2018-08-06,USA,Shopify,null,Guest,1430,282584
2018-08-06,USA,Retail,null,New,21225,974364
2018-07-30,USA,Shopify,null,Existing,111,26234
2018-07-30,USA,Shopify,null,Guest,1406,272002
2018-07-30,USA,Retail,null,New,20692,949179
2018-07-30,USA,Retail,null,Existing,9093,482315
2018-07-30,USA,Retail,null,Guest,576662,17840401
2018-07-30,USA,Shopify,null,New,85,14799
2018-07-23,USA,Shopify,null,Existing,111,21711
2018-07-23,USA,Shopify,null,Guest,1416,274778
2018-07-23,USA,Retail,null,Existing,8670,462643
2018-07-23,USA,Shopify,null,New,95,15978
2018-07-23,USA,Retail,null,Guest,579515,17930980
2018-07-23,USA,Retail,null,New,20476,937014
2018-07-16,USA,Shopify,null,Guest,1403,283563
2018-07-16,USA,Retail,null,New,20726,952235
2018-07-16,USA,Retail,null,Existing,9955,531086
2018-07-16,USA,Retail,null,Guest,569481,17550220
2018-07-16,USA,Shopify,null,Existing,97,22957
2018-07-16,USA,Shopify,null,New,116,21439
2018-07-09,USA,Retail,null,Guest,575913,18004456
2018-07-09,USA,Shopify,null,Guest,1332,258847
2018-07-09,USA,Shopify,null,New,86,13931
2018-07-09,USA,Shopify,null,Existing,112,26862
2018-07-09,USA,Retail,null,New,20597,929240
2018-07-09,USA,Retail,null,Existing,10164,542330
2018-07-02,USA,Retail,null,New,19613,882433
2018-07-02,USA,Shopify,null,Guest,1288,243203
2018-07-02,USA,Shopify,null,Existing,109,25516
2018-07-02,USA,Shopify,null,New,88,16227
2018-07-02,USA,Retail,null,Existing,9256,485057
2018-07-02,USA,Retail,null,Guest,571425,17675530
2018-06-25,USA,Shopify,null,New,87,14335
2018-06-25,USA,Shopify,null,Guest,1319,255432
2018-06-25,USA,Retail,null,New,19964,880686
2018-06-25,USA,Shopify,null,Existing,106,24546
2018-06-25,USA,Retail,null,Existing,8755,463048
2018-06-25,USA,Retail,null,Guest,575757,17581490
2018-06-18,USA,Retail,null,Existing,8094,421769
2018-06-18,USA,Shopify,null,Existing,93,19658
2018-06-18,USA,Retail,null,Guest,564303,17059012
2018-06-18,USA,Shopify,null,Guest,1324,254111
2018-06-18,USA,Shopify,null,New,101,19742
2018-06-18,USA,Retail,null,New,19786,880765
2018-06-11,USA,Shopify,null,Existing,80,21396
2018-06-11,USA,Shopify,null,New,86,16698
2018-06-11,USA,Shopify,null,Guest,1898,370955
2018-06-11,USA,Retail,null,Guest,565723,17298594
2018-06-11,USA,Retail,null,Existing,7495,395095
2018-06-11,USA,Retail,null,New,19135,864993
2018-06-04,USA,Retail,null,Guest,572744,17430358
2018-06-04,USA,Retail,null,Existing,6552,338624
2018-06-04,USA,Shopify,null,Guest,1441,266010
2018-06-04,USA,Shopify,null,New,97,18084
2018-06-04,USA,Shopify,null,Existing,84,20452
2018-06-04,USA,Retail,null,New,18684,816880
2018-05-28,USA,Retail,null,New,20625,957400
2018-05-28,USA,Shopify,null,Existing,96,18714
2018-05-28,USA,Shopify,null,Guest,1484,285777
2018-05-28,USA,Retail,null,Guest,556026,17663982
2018-05-28,USA,Retail,null,Existing,7735,429109
2018-05-28,USA,Shopify,null,New,115,24015
2018-05-21,USA,Shopify,null,New,115,21068
2018-05-21,USA,Retail,null,New,20726,924826
2018-05-21,USA,Retail,null,Existing,8081,432398
2018-05-21,USA,Shopify,null,Existing,108,25019
2018-05-21,USA,Retail,null,Guest,567282,17267796
2018-05-21,USA,Shopify,null,Guest,1345,256678
2018-05-14,USA,Shopify,null,New,100,17451
2018-05-14,USA,Retail,null,Existing,9425,515185
2018-05-14,USA,Retail,null,Guest,571802,17648631
2018-05-14,USA,Retail,null,New,22107,1010825
2018-05-14,USA,Shopify,null,Existing,109,21081
2018-05-14,USA,Shopify,null,Guest,1292,241121
2018-05-07,USA,Retail,null,Guest,568773,17391976
2018-05-07,USA,Shopify,null,New,103,18476
2018-05-07,USA,Retail,null,Existing,9515,499443
2018-05-07,USA,Shopify,null,Guest,1776,348136
2018-05-07,USA,Retail,null,New,21712,973973
2018-05-07,USA,Shopify,null,Existing,129,26274
2018-04-30,USA,Retail,null,New,21959,981244
2018-04-30,USA,Retail,null,Existing,8919,474461
2018-04-30,USA,Shopify,null,Existing,112,24776
2018-04-30,USA,Shopify,null,Guest,1281,241401
2018-04-30,USA,Shopify,null,New,92,14513
2018-04-30,USA,Retail,null,Guest,586871,17959169
2018-04-23,USA,Retail,null,New,21678,981843
2018-04-23,USA,Retail,null,Existing,8309,450175
2018-04-23,USA,Shopify,null,Guest,1364,266618
2018-04-23,USA,Shopify,null,Existing,100,19216
2018-04-23,USA,Retail,null,Guest,578738,17830798
2018-04-23,USA,Shopify,null,New,92,17071
2018-04-16,USA,Retail,null,Existing,9351,520565
2018-04-16,USA,Shopify,null,Guest,1202,237128
2018-04-16,USA,Shopify,null,New,109,20265
2018-04-16,USA,Retail,null,Guest,514202,16367918
2018-04-16,USA,Retail,null,New,20687,958186
2018-04-16,USA,Shopify,null,Existing,94,19195
2018-04-09,USA,Shopify,null,New,94,18263
2018-04-09,USA,Retail,null,New,22615,989467
2018-04-09,USA,Shopify,null,Guest,1225,238093
2018-04-09,USA,Retail,null,Existing,10110,529559
2018-04-09,USA,Retail,null,Guest,570884,17366009
2018-04-09,USA,Shopify,null,Existing,90,17242
2018-04-02,USA,Retail,null,New,22379,1017243
2018-04-02,USA,Retail,null,Existing,9713,520040
2018-04-02,USA,Shopify,null,Guest,1255,244203
2018-04-02,USA,Retail,null,Guest,577090,17861174
2018-04-02,USA,Shopify,null,New,99,18064
2018-04-02,USA,Shopify,null,Existing,100,19335
2018-03-26,USA,Shopify,null,New,102,18647
2018-03-26,USA,Retail,null,New,22187,997407
2018-03-26,USA,Retail,null,Existing,9439,496666
2018-03-26,USA,Retail,null,Guest,575472,17610630
2018-03-26,USA,Shopify,null,Guest,1304,243347
2018-03-26,USA,Shopify,null,Existing,91,18246
2020-08-31,ASIA,Retail,C1,Existing,187781,6218547
2020-08-31,ASIA,Shopify,C1,New,277,35314
2020-08-31,ASIA,Retail,C1,New,132545,2819145
2020-08-31,ASIA,Shopify,C1,Existing,1282,210754
2020-08-24,ASIA,Shopify,C1,New,269,35424
2020-08-24,ASIA,Retail,C1,New,134550,3010765
2020-08-24,ASIA,Shopify,C1,Existing,1254,214075
2020-08-24,ASIA,Retail,C1,Existing,188753,6315069
2020-08-17,ASIA,Shopify,C1,Existing,1299,212219
2020-08-17,ASIA,Shopify,C1,New,277,34274
2020-08-17,ASIA,Retail,C1,Existing,186330,6123591
2020-08-17,ASIA,Retail,C1,New,133361,2838862
2020-08-10,ASIA,Shopify,C1,Existing,1285,210922
2020-08-10,ASIA,Retail,C1,New,129054,2810314
2020-08-10,ASIA,Retail,C1,Existing,181625,6134984
2020-08-10,ASIA,Shopify,C1,New,257,32094
2020-08-03,ASIA,Shopify,C1,New,271,33537
2020-08-03,ASIA,Retail,C1,New,123968,2706726
2020-08-03,ASIA,Retail,C1,Existing,174238,5903130
2020-08-03,ASIA,Shopify,C1,Existing,1211,198113
2020-07-27,ASIA,Retail,C1,New,130668,2816617
2020-07-27,ASIA,Shopify,C1,Existing,1349,211344
2020-07-27,ASIA,Shopify,C1,New,365,36418
2020-07-27,ASIA,Retail,C1,Existing,184392,6082257
2020-07-20,ASIA,Shopify,C1,Existing,1295,203596
2020-07-20,ASIA,Retail,C1,Existing,184961,6109826
2020-07-20,ASIA,Shopify,C1,New,324,34344
2020-07-20,ASIA,Retail,C1,New,130249,2829983
2020-07-13,ASIA,Shopify,C1,New,231,30243
2020-07-13,ASIA,Shopify,C1,Existing,1279,208790
2020-07-13,ASIA,Retail,C1,Existing,186732,6201048
2020-07-13,ASIA,Retail,C1,New,126455,2730242
2020-07-06,ASIA,Shopify,C1,New,211,24942
2020-07-06,ASIA,Shopify,C1,Existing,1137,190268
2020-07-06,ASIA,Retail,C1,New,123627,2669073
2020-07-06,ASIA,Retail,C1,Existing,185786,6182738
2020-06-29,ASIA,Retail,C1,Existing,183164,5970777
2020-06-29,ASIA,Shopify,C1,New,209,24314
2020-06-29,ASIA,Shopify,C1,Existing,1103,171759
2020-06-29,ASIA,Retail,C1,New,122794,2622381
2020-06-22,ASIA,Retail,C1,Existing,174043,5765453
2020-06-22,ASIA,Shopify,C1,New,194,23334
2020-06-22,ASIA,Shopify,C1,Existing,1179,182943
2020-06-22,ASIA,Retail,C1,New,115086,2559918
2020-06-15,ASIA,Retail,C1,Existing,183947,6005890
2020-06-15,ASIA,Shopify,C1,Existing,1243,191985
2020-06-15,ASIA,Retail,C1,New,120867,2525949
2020-06-15,ASIA,Shopify,C1,New,235,28013
2020-06-08,ASIA,Retail,C1,New,120722,2585840
2020-06-08,ASIA,Retail,C1,Existing,183846,6078383
2020-06-08,ASIA,Shopify,C1,Existing,1156,180382
2020-06-08,ASIA,Shopify,C1,New,240,26798
2020-06-01,ASIA,Shopify,C1,Existing,1281,187245
2020-06-01,ASIA,Retail,C1,New,122193,2635302
2020-06-01,ASIA,Retail,C1,Existing,184505,6144844
2020-06-01,ASIA,Shopify,C1,New,233,22858
2020-05-25,ASIA,Retail,C1,Existing,176573,5892963
2020-05-25,ASIA,Shopify,C1,New,340,32982
2020-05-25,ASIA,Retail,C1,New,117806,2539273
2020-05-25,ASIA,Shopify,C1,Existing,1362,197038
2020-05-18,ASIA,Shopify,C1,New,293,29915
2020-05-18,ASIA,Retail,C1,Existing,187760,6165599
2020-05-18,ASIA,Retail,C1,New,126880,2666444
2020-05-18,ASIA,Shopify,C1,Existing,1326,190616
2020-05-11,ASIA,Shopify,C1,Existing,1252,185507
2020-05-11,ASIA,Retail,C1,New,121816,2550318
2020-05-11,ASIA,Shopify,C1,New,316,32985
2020-05-11,ASIA,Retail,C1,Existing,183827,6023151
2020-05-04,ASIA,Retail,C1,New,125389,2727617
2020-05-04,ASIA,Shopify,C1,Existing,1172,181550
2020-05-04,ASIA,Retail,C1,Existing,188439,6226048
2020-05-04,ASIA,Shopify,C1,New,237,25210
2020-04-27,ASIA,Shopify,C1,Existing,1138,181021
2020-04-27,ASIA,Shopify,C1,New,242,27169
2020-04-27,ASIA,Retail,C1,New,124877,2662732
2020-04-27,ASIA,Retail,C1,Existing,189229,6219722
2020-04-20,ASIA,Shopify,C1,New,194,21388
2020-04-20,ASIA,Retail,C1,New,122482,2725813
2020-04-20,ASIA,Retail,C1,Existing,186042,6204711
2020-04-20,ASIA,Shopify,C1,Existing,1121,177110
2020-04-13,ASIA,Shopify,C1,New,224,24405
2020-04-13,ASIA,Shopify,C1,Existing,1149,179694
2020-04-13,ASIA,Retail,C1,Existing,191386,6205536
2020-04-13,ASIA,Retail,C1,New,126645,2660929
2020-04-06,ASIA,Shopify,C1,Existing,1091,175069
2020-04-06,ASIA,Shopify,C1,New,228,25631
2020-04-06,ASIA,Retail,C1,Existing,186817,6137023
2020-04-06,ASIA,Retail,C1,New,120689,2525781
2020-03-30,ASIA,Retail,C1,Existing,187188,6066127
2020-03-30,ASIA,Retail,C1,New,124175,2645095
2020-03-30,ASIA,Shopify,C1,New,228,26389
2020-03-30,ASIA,Shopify,C1,Existing,1082,175043
2020-03-23,ASIA,Shopify,C1,Existing,834,128561
2020-03-23,ASIA,Retail,C1,New,121951,2924491
2020-03-23,ASIA,Retail,C1,Existing,180244,6529431
2020-03-23,ASIA,Shopify,C1,New,183,20348
2019-09-02,ASIA,Retail,C1,New,116063,2578259
2019-09-02,ASIA,Shopify,C1,Existing,978,150960
2019-09-02,ASIA,Shopify,C1,New,229,26695
2019-09-02,ASIA,Retail,C1,Existing,162315,5565477
2019-08-26,ASIA,Shopify,C1,New,201,23249
2019-08-26,ASIA,Shopify,C1,Existing,938,151072
2019-08-26,ASIA,Retail,C1,New,118164,2617457
2019-08-26,ASIA,Retail,C1,Existing,164351,5588781
2019-08-19,ASIA,Shopify,C1,New,228,27610
2019-08-19,ASIA,Shopify,C1,Existing,935,150708
2019-08-19,ASIA,Retail,C1,Existing,161703,5483806
2019-08-19,ASIA,Retail,C1,New,116962,2559734
2019-08-12,ASIA,Shopify,C1,Existing,954,149239
2019-08-12,ASIA,Shopify,C1,New,220,26150
2019-08-12,ASIA,Retail,C1,New,117208,2582169
