visit_id,cookie_id,page_id,event_type,sequence_number,event_time
79393d,ad0651,9,1,8,2020-03-30 16:37:46.172211 UTC
79393d,ad0651,10,1,9,2020-03-30 16:37:49.874926 UTC
79393d,ad0651,12,1,10,2020-03-30 16:38:07.607590 UTC
efe4d9,6a9c7b,1,1,1,2020-03-11 06:17:00.764606 UTC
efe4d9,6a9c7b,2,1,2,2020-03-11 06:18:00.745212 UTC
efe4d9,6a9c7b,3,1,3,2020-03-11 06:18:57.536213 UTC
efe4d9,6a9c7b,5,1,4,2020-03-11 06:19:10.000989 UTC
efe4d9,6a9c7b,6,1,6,2020-03-11 06:19:47.126679 UTC
efe4d9,6a9c7b,8,1,8,2020-03-11 06:21:21.145993 UTC
efe4d9,6a9c7b,9,1,10,2020-03-11 06:22:23.088104 UTC
efe4d9,6a9c7b,10,1,12,2020-03-11 06:23:24.101687 UTC
efe4d9,6a9c7b,11,1,13,2020-03-11 06:23:38.887896 UTC
efe4d9,6a9c7b,12,1,14,2020-03-11 06:24:05.968921 UTC
ab380d,c59a86,1,1,1,2020-03-02 02:28:10.631430 UTC
ab380d,c59a86,2,1,2,2020-03-02 02:28:31.597956 UTC
ab380d,c59a86,3,1,3,2020-03-02 02:29:08.010306 UTC
ab380d,c59a86,5,1,4,2020-03-02 02:29:18.346286 UTC
ab380d,c59a86,6,1,5,2020-03-02 02:29:39.414284 UTC
ab380d,c59a86,8,1,7,2020-03-02 02:30:25.386677 UTC
ab380d,c59a86,10,1,9,2020-03-02 02:31:59.680226 UTC
fdd629,f18090,1,1,1,2020-02-03 04:02:09.125453 UTC
fdd629,f18090,2,1,2,2020-02-03 04:02:44.889521 UTC
fdd629,f18090,6,1,3,2020-02-03 04:02:58.560015 UTC
fdd629,f18090,7,1,4,2020-02-03 04:02:58.814887 UTC
fdd629,f18090,12,1,6,2020-02-03 04:03:51.398755 UTC
e4eb9f,f1e53d,1,1,1,2020-02-24 16:16:38.693868 UTC
e4eb9f,f1e53d,2,1,2,2020-02-24 16:17:12.386945 UTC
e4eb9f,f1e53d,3,1,3,2020-02-24 16:17:54.650118 UTC
e4eb9f,f1e53d,7,1,4,2020-02-24 16:18:47.339800 UTC
e4eb9f,f1e53d,9,1,6,2020-02-24 16:19:38.988737 UTC
e4eb9f,f1e53d,10,1,7,2020-02-24 16:20:31.740556 UTC
e4eb9f,f1e53d,11,1,8,2020-02-24 16:21:09.437467 UTC
e4eb9f,f1e53d,12,1,10,2020-02-24 16:22:36.385673 UTC
3663aa,062b2e,1,1,1,2020-02-20 18:27:44.182160 UTC
3663aa,062b2e,2,1,2,2020-02-20 18:28:35.566822 UTC
3663aa,062b2e,3,1,3,2020-02-20 18:29:16.783077 UTC
3663aa,062b2e,8,1,4,2020-02-20 18:29:25.186539 UTC
3663aa,062b2e,11,1,5,2020-02-20 18:30:11.314167 UTC
3663aa,062b2e,12,1,7,2020-02-20 18:30:46.596712 UTC
50dd8e,67303f,1,1,1,2020-02-22 18:16:45.327578 UTC
50dd8e,67303f,2,1,2,2020-02-22 18:17:26.900872 UTC
50dd8e,67303f,3,1,3,2020-02-22 18:18:14.392591 UTC
50dd8e,67303f,11,1,5,2020-02-22 18:18:52.019340 UTC
50dd8e,67303f,12,1,7,2020-02-22 18:19:45.512228 UTC
b169dc,c88e40,1,1,1,2020-03-03 11:34:55.437755 UTC
b169dc,c88e40,2,1,2,2020-03-03 11:35:32.367635 UTC
b169dc,c88e40,3,1,3,2020-03-03 11:35:56.599811 UTC
b169dc,c88e40,4,1,4,2020-03-03 11:36:50.884035 UTC
b169dc,c88e40,6,1,5,2020-03-03 11:37:35.805518 UTC
b169dc,c88e40,7,1,6,2020-03-03 11:38:15.322560 UTC
b169dc,c88e40,8,1,8,2020-03-03 11:38:51.417703 UTC
b169dc,c88e40,10,1,10,2020-03-03 11:40:46.799793 UTC
b169dc,c88e40,12,1,11,2020-03-03 11:41:39.036751 UTC
b320f3,fae8ce,1,1,1,2020-02-02 02:08:38.357891 UTC
b320f3,fae8ce,3,1,2,2020-02-02 02:09:18.458016 UTC
b320f3,fae8ce,4,1,4,2020-02-02 02:09:48.822083 UTC
b320f3,fae8ce,5,1,5,2020-02-02 02:10:08.112410 UTC
b320f3,fae8ce,7,1,6,2020-02-02 02:10:10.153134 UTC
b320f3,fae8ce,9,1,8,2020-02-02 02:11:07.784674 UTC
b320f3,fae8ce,12,1,9,2020-02-02 02:11:33.412198 UTC
412612,1f9083,1,1,1,2020-02-19 11:07:51.322080 UTC
412612,1f9083,2,1,2,2020-02-19 11:08:29.846252 UTC
412612,1f9083,3,1,3,2020-02-19 11:08:39.367275 UTC
412612,1f9083,5,1,4,2020-02-19 11:09:31.298196 UTC
412612,1f9083,6,1,5,2020-02-19 11:10:09.672952 UTC
412612,1f9083,8,1,7,2020-02-19 11:10:26.086159 UTC
412612,1f9083,9,1,8,2020-02-19 11:10:30.047599 UTC
412612,1f9083,10,1,10,2020-02-19 11:10:58.213743 UTC
412612,1f9083,12,1,12,2020-02-19 11:11:12.006333 UTC
c2e381,09f766,1,1,1,2020-01-30 11:39:23.124908 UTC
c2e381,09f766,2,1,2,2020-01-30 11:39:50.049486 UTC
c2e381,09f766,6,1,3,2020-01-30 11:40:16.902573 UTC
c2e381,09f766,7,1,5,2020-01-30 11:40:40.769931 UTC
c2e381,09f766,8,1,6,2020-01-30 11:41:00.479804 UTC
c2e381,09f766,11,1,7,2020-01-30 11:41:51.567124 UTC
c2e381,09f766,12,1,9,2020-01-30 11:43:03.088065 UTC
e93277,e07182,1,1,1,2020-01-24 15:52:44.908132 UTC
e93277,e07182,2,1,2,2020-01-24 15:53:24.523004 UTC
e93277,e07182,3,1,3,2020-01-24 15:54:03.005853 UTC
e93277,e07182,4,1,4,2020-01-24 15:54:36.675000 UTC
e93277,e07182,5,1,5,2020-01-24 15:54:52.819511 UTC
e93277,e07182,9,1,6,2020-01-24 15:55:24.191958 UTC
e93277,e07182,11,1,8,2020-01-24 15:56:30.484565 UTC
53a68f,74f5ea,1,1,1,2020-03-21 20:06:00.814784 UTC
53a68f,74f5ea,2,1,2,2020-03-21 20:06:56.192134 UTC
53a68f,74f5ea,3,1,3,2020-03-21 20:07:27.005927 UTC
53a68f,74f5ea,7,1,5,2020-03-21 20:08:28.323461 UTC
53a68f,74f5ea,10,1,6,2020-03-21 20:08:35.698215 UTC
53a68f,74f5ea,12,1,8,2020-03-21 20:09:31.067713 UTC
f29e43,d614e6,1,1,1,2020-01-09 02:07:26.473594 UTC
f29e43,d614e6,2,1,2,2020-01-09 02:07:33.578628 UTC
f29e43,d614e6,6,1,3,2020-01-09 02:08:21.672918 UTC
f29e43,d614e6,7,1,4,2020-01-09 02:09:17.526415 UTC
f29e43,d614e6,8,1,5,2020-01-09 02:10:03.402152 UTC
f29e43,d614e6,9,1,6,2020-01-09 02:10:09.463529 UTC
f29e43,d614e6,10,1,7,2020-01-09 02:10:21.710544 UTC
f29e43,d614e6,11,1,8,2020-01-09 02:10:58.609238 UTC
f29e43,d614e6,12,1,10,2020-01-09 02:12:38.576568 UTC
be8bab,78bfe4,1,1,1,2020-01-30 03:07:54.650059 UTC
be8bab,78bfe4,2,1,2,2020-01-30 03:07:58.413594 UTC
be8bab,78bfe4,3,1,3,2020-01-30 03:08:10.712572 UTC
be8bab,78bfe4,4,1,4,2020-01-30 03:09:02.361864 UTC
be8bab,78bfe4,6,1,5,2020-01-30 03:09:21.309624 UTC
be8bab,78bfe4,8,1,7,2020-01-30 03:10:37.217265 UTC
be8bab,78bfe4,9,1,8,2020-01-30 03:10:46.446675 UTC
be8bab,78bfe4,11,1,9,2020-01-30 03:11:39.474432 UTC
be8bab,78bfe4,12,1,10,2020-01-30 03:11:45.819432 UTC
1b088c,e1890a,1,1,1,2020-03-21 23:13:54.441161 UTC
1b088c,e1890a,2,1,2,2020-03-21 23:14:39.617298 UTC
1b088c,e1890a,3,1,3,2020-03-21 23:15:20.490610 UTC
1b088c,e1890a,6,1,4,2020-03-21 23:15:50.254362 UTC
1b088c,e1890a,7,1,5,2020-03-21 23:16:15.299975 UTC
1b088c,e1890a,8,1,7,2020-03-21 23:17:45.658124 UTC
1b088c,e1890a,9,1,9,2020-03-21 23:19:09.118619 UTC
1b088c,e1890a,10,1,11,2020-03-21 23:20:17.175696 UTC
287943,c5ce1c,1,1,1,2020-03-17 20:32:45.221640 UTC
287943,c5ce1c,2,1,2,2020-03-17 20:33:06.654975 UTC
287943,c5ce1c,6,1,3,2020-03-17 20:33:43.007272 UTC
287943,c5ce1c,8,1,5,2020-03-17 20:34:11.837552 UTC
287943,c5ce1c,9,1,6,2020-03-17 20:34:50.055541 UTC
287943,c5ce1c,11,1,8,2020-03-17 20:36:33.230934 UTC
287943,c5ce1c,12,1,9,2020-03-17 20:37:15.537994 UTC
1fb8c8,491e89,1,1,1,2020-02-21 16:24:39.395133 UTC
1fb8c8,491e89,2,1,2,2020-02-21 16:24:47.484878 UTC
1fb8c8,491e89,6,1,3,2020-02-21 16:25:33.791607 UTC
1fb8c8,491e89,9,1,4,2020-02-21 16:26:31.486347 UTC
1fb8c8,491e89,11,1,6,2020-02-21 16:27:17.535706 UTC
1fb8c8,491e89,12,1,7,2020-02-21 16:27:21.057333 UTC
46d8bf,ca7bbc,1,1,1,2020-03-25 23:33:08.940034 UTC
46d8bf,ca7bbc,2,1,2,2020-03-25 23:33:16.537501 UTC
46d8bf,ca7bbc,3,1,3,2020-03-25 23:33:18.005887 UTC
46d8bf,ca7bbc,12,1,5,2020-03-25 23:34:11.750643 UTC
7a9340,7c4f97,1,1,1,2020-02-29 17:00:23.801500 UTC
7a9340,7c4f97,3,1,2,2020-02-29 17:01:00.357696 UTC
7a9340,7c4f97,7,1,4,2020-02-29 17:01:51.671844 UTC
7a9340,7c4f97,9,1,5,2020-02-29 17:02:25.393285 UTC
7a9340,7c4f97,11,1,7,2020-02-29 17:03:42.122794 UTC
7a9340,7c4f97,12,1,9,2020-02-29 17:05:00.460932 UTC
6590bc,ad655e,1,1,1,2020-01-20 03:46:03.953289 UTC
6590bc,ad655e,2,1,2,2020-01-20 03:46:26.196310 UTC
6590bc,ad655e,3,1,3,2020-01-20 03:47:01.395113 UTC
6590bc,ad655e,4,1,4,2020-01-20 03:48:00.600211 UTC
6590bc,ad655e,5,1,5,2020-01-20 03:48:22.654303 UTC
6590bc,ad655e,9,1,6,2020-01-20 03:48:59.060172 UTC
6590bc,ad655e,12,1,8,2020-01-20 03:50:24.770804 UTC
aaad93,612cc4,1,1,1,2020-02-29 12:29:50.583343 UTC
aaad93,612cc4,2,1,2,2020-02-29 12:30:28.195523 UTC
aaad93,612cc4,3,1,3,2020-02-29 12:31:10.167374 UTC
aaad93,612cc4,5,1,5,2020-02-29 12:32:01.776013 UTC
aaad93,612cc4,6,1,7,2020-02-29 12:33:21.329309 UTC
aaad93,612cc4,12,1,9,2020-02-29 12:35:14.723793 UTC
79e63e,13a2c2,1,1,1,2020-01-30 09:21:51.754638 UTC
79e63e,13a2c2,2,1,2,2020-01-30 09:22:44.154047 UTC
79e63e,13a2c2,4,1,3,2020-01-30 09:22:44.654037 UTC
79e63e,13a2c2,5,1,5,2020-01-30 09:23:37.085685 UTC
79e63e,13a2c2,6,1,6,2020-01-30 09:24:27.285323 UTC
79e63e,13a2c2,8,1,7,2020-01-30 09:25:18.338371 UTC
79e63e,13a2c2,9,1,8,2020-01-30 09:25:43.656655 UTC
79e63e,13a2c2,10,1,9,2020-01-30 09:26:26.851971 UTC
79e63e,13a2c2,12,1,11,2020-01-30 09:27:26.531555 UTC
226702,0cba92,1,1,1,2020-02-21 01:48:45.609516 UTC
226702,0cba92,2,1,2,2020-02-21 01:49:40.140653 UTC
226702,0cba92,3,1,3,2020-02-21 01:50:23.734613 UTC
226702,0cba92,5,1,4,2020-02-21 01:50:27.622674 UTC
226702,0cba92,8,1,5,2020-02-21 01:50:29.357216 UTC
226702,0cba92,9,1,6,2020-02-21 01:50:34.927190 UTC
226702,0cba92,10,1,7,2020-02-21 01:51:19.212921 UTC
226702,0cba92,11,1,8,2020-02-21 01:52:13.569313 UTC
226702,0cba92,12,1,10,2020-02-21 01:53:17.257721 UTC
757164,dc7202,1,1,1,2020-01-23 21:41:20.505191 UTC
757164,dc7202,2,1,2,2020-01-23 21:41:49.739995 UTC
757164,dc7202,3,1,3,2020-01-23 21:42:05.011854 UTC
757164,dc7202,4,1,4,2020-01-23 21:42:11.620301 UTC
757164,dc7202,5,1,6,2020-01-23 21:43:03.235943 UTC
757164,dc7202,8,1,8,2020-01-23 21:44:13.928234 UTC
3e5173,6c5ffe,1,1,1,2020-02-28 23:39:02.746828 UTC
3e5173,6c5ffe,2,1,2,2020-02-28 23:39:30.801801 UTC
3e5173,6c5ffe,4,1,3,2020-02-28 23:40:29.643843 UTC
3e5173,6c5ffe,10,1,5,2020-02-28 23:41:19.856337 UTC
3e5173,6c5ffe,11,1,6,2020-02-28 23:41:50.251312 UTC
c0e811,d128a9,1,1,1,2020-02-06 07:49:43.786383 UTC
c0e811,d128a9,2,1,2,2020-02-06 07:50:40.928057 UTC
c0e811,d128a9,3,1,3,2020-02-06 07:50:49.634985 UTC
c0e811,d128a9,4,1,5,2020-02-06 07:51:10.088209 UTC
c0e811,d128a9,5,1,6,2020-02-06 07:51:32.736424 UTC
c0e811,d128a9,6,1,7,2020-02-06 07:51:59.745504 UTC
c0e811,d128a9,7,1,8,2020-02-06 07:52:31.897436 UTC
c0e811,d128a9,11,1,10,2020-02-06 07:53:59.063649 UTC
7259ed,7d2ebf,1,1,1,2020-02-15 13:05:20.919541 UTC
7259ed,7d2ebf,2,1,2,2020-02-15 13:05:52.929130 UTC
7259ed,7d2ebf,3,1,3,2020-02-15 13:06:45.278764 UTC
7259ed,7d2ebf,4,1,5,2020-02-15 13:07:49.714359 UTC
7259ed,7d2ebf,6,1,7,2020-02-15 13:09:27.424440 UTC
7259ed,7d2ebf,10,1,9,2020-02-15 13:09:50.592693 UTC
7259ed,7d2ebf,12,1,10,2020-02-15 13:10:38.705807 UTC
4d671d,e2f05b,1,1,1,2020-02-27 02:32:53.728682 UTC
4d671d,e2f05b,2,1,2,2020-02-27 02:33:04.013120 UTC
4d671d,e2f05b,3,1,3,2020-02-27 02:33:26.411912 UTC
4d671d,e2f05b,5,1,5,2020-02-27 02:34:53.696318 UTC
4d671d,e2f05b,6,1,6,2020-02-27 02:35:02.605881 UTC
4d671d,e2f05b,7,1,8,2020-02-27 02:35:40.827750 UTC
4d671d,e2f05b,11,1,10,2020-02-27 02:35:53.611708 UTC
4d671d,e2f05b,12,1,11,2020-02-27 02:36:41.756973 UTC
5bea27,616a09,1,1,1,2020-02-08 21:23:53.496518 UTC
5bea27,616a09,3,1,2,2020-02-08 21:24:32.292913 UTC
5bea27,616a09,5,1,3,2020-02-08 21:25:24.591208 UTC
5bea27,616a09,6,1,5,2020-02-08 21:26:32.176409 UTC
5bea27,616a09,7,1,6,2020-02-08 21:27:22.217385 UTC
5bea27,616a09,8,1,7,2020-02-08 21:27:33.793000 UTC
5bea27,616a09,9,1,8,2020-02-08 21:27:38.166018 UTC
5bea27,616a09,10,1,9,2020-02-08 21:28:21.996875 UTC
5bea27,616a09,11,1,11,2020-02-08 21:29:37.434457 UTC
5bea27,616a09,12,1,12,2020-02-08 21:30:28.730918 UTC
55eb25,44f007,1,1,1,2020-02-14 07:26:43.435413 UTC
55eb25,44f007,2,1,2,2020-02-14 07:27:28.862677 UTC
55eb25,44f007,3,1,3,2020-02-14 07:27:41.926408 UTC
55eb25,44f007,4,1,4,2020-02-14 07:28:24.980899 UTC
55eb25,44f007,5,1,5,2020-02-14 07:29:05.524106 UTC
55eb25,44f007,6,1,6,2020-02-14 07:29:29.730024 UTC
55eb25,44f007,10,1,7,2020-02-14 07:30:04.255730 UTC
55eb25,44f007,11,1,8,2020-02-14 07:30:24.655100 UTC
ff99ca,47b872,1,1,1,2020-02-23 23:41:16.181415 UTC
ff99ca,47b872,2,1,2,2020-02-23 23:41:48.669053 UTC
ff99ca,47b872,6,1,3,2020-02-23 23:42:20.873895 UTC
ff99ca,47b872,10,1,5,2020-02-23 23:42:57.663866 UTC
ff99ca,47b872,11,1,7,2020-02-23 23:44:09.840614 UTC
ff99ca,47b872,12,1,9,2020-02-23 23:44:58.284190 UTC
42ad76,96a40b,1,1,1,2020-03-20 16:28:19.951419 UTC
42ad76,96a40b,2,1,2,2020-03-20 16:28:55.970345 UTC
42ad76,96a40b,3,1,3,2020-03-20 16:29:40.826637 UTC
42ad76,96a40b,4,1,5,2020-03-20 16:30:45.214185 UTC
42ad76,96a40b,6,1,7,2020-03-20 16:32:15.719688 UTC
42ad76,96a40b,7,1,9,2020-03-20 16:32:38.072620 UTC
42ad76,96a40b,9,1,11,2020-03-20 16:33:16.919828 UTC
42ad76,96a40b,10,1,13,2020-03-20 16:34:00.509440 UTC
42ad76,96a40b,11,1,15,2020-03-20 16:35:06.044202 UTC
42ad76,96a40b,12,1,16,2020-03-20 16:35:50.912085 UTC
d27c65,5cf70b,1,1,1,2020-02-19 11:31:03.302467 UTC
d27c65,5cf70b,3,1,2,2020-02-19 11:31:31.351570 UTC
d27c65,5cf70b,4,1,3,2020-02-19 11:32:20.129242 UTC
d27c65,5cf70b,6,1,4,2020-02-19 11:32:21.905383 UTC
d27c65,5cf70b,8,1,5,2020-02-19 11:33:06.154689 UTC
d27c65,5cf70b,11,1,6,2020-02-19 11:33:20.170792 UTC
f936ae,85daae,1,1,1,2020-02-23 07:35:40.773615 UTC
f936ae,85daae,4,1,2,2020-02-23 07:36:24.633383 UTC
f936ae,85daae,9,1,3,2020-02-23 07:37:04.701681 UTC
f936ae,85daae,11,1,4,2020-02-23 07:37:45.306624 UTC
c70cf5,776595,1,1,1,2020-02-13 10:06:19.368481 UTC
c70cf5,776595,4,1,2,2020-02-13 10:06:57.789125 UTC
c70cf5,776595,5,1,4,2020-02-13 10:07:22.694062 UTC
c70cf5,776595,7,1,5,2020-02-13 10:07:40.274729 UTC
c70cf5,776595,8,1,6,2020-02-13 10:08:34.735813 UTC
c70cf5,776595,11,1,8,2020-02-13 10:09:53.105689 UTC
c70cf5,776595,12,1,9,2020-02-13 10:10:11.035067 UTC
fd30ee,d1d417,1,1,1,2020-01-31 06:20:33.590112 UTC
fd30ee,d1d417,3,1,2,2020-01-31 06:20:43.529708 UTC
fd30ee,d1d417,8,1,3,2020-01-31 06:21:25.824384 UTC
fd30ee,d1d417,9,1,4,2020-01-31 06:22:07.952035 UTC
fd30ee,d1d417,10,1,6,2020-01-31 06:23:32.021576 UTC
fd30ee,d1d417,11,1,8,2020-01-31 06:24:15.288538 UTC
fd30ee,d1d417,12,1,10,2020-01-31 06:24:43.897924 UTC
e07175,4a3f9f,1,1,1,2020-02-22 12:04:57.846437 UTC
e07175,4a3f9f,2,1,2,2020-02-22 12:05:28.471890 UTC
e07175,4a3f9f,5,1,3,2020-02-22 12:05:37.568389 UTC
e07175,4a3f9f,6,1,4,2020-02-22 12:05:58.902969 UTC
e07175,4a3f9f,12,1,6,2020-02-22 12:07:15.351037 UTC
bf200a,7820ec,1,1,1,2020-03-11 04:10:26.708385 UTC
bf200a,7820ec,2,1,2,2020-03-11 04:10:49.859785 UTC
bf200a,7820ec,3,1,3,2020-03-11 04:11:06.174920 UTC
bf200a,7820ec,4,1,5,2020-03-11 04:12:41.718239 UTC
bf200a,7820ec,10,1,6,2020-03-11 04:12:57.805909 UTC
bf200a,7820ec,11,1,8,2020-03-11 04:14:02.354942 UTC
bf200a,7820ec,12,1,9,2020-03-11 04:14:06.321247 UTC
976e88,4628c7,1,1,1,2020-02-19 07:52:20.860778 UTC
976e88,4628c7,2,1,2,2020-02-19 07:52:57.587949 UTC
976e88,4628c7,4,1,3,2020-02-19 07:53:03.661730 UTC
976e88,4628c7,6,1,5,2020-02-19 07:53:32.220155 UTC
976e88,4628c7,7,1,6,2020-02-19 07:54:25.237162 UTC
976e88,4628c7,10,1,7,2020-02-19 07:55:18.663874 UTC
976e88,4628c7,11,1,9,2020-02-19 07:55:59.572817 UTC
40f1a9,1f8dd5,1,1,1,2020-02-09 18:33:14.835078 UTC
40f1a9,1f8dd5,2,1,2,2020-02-09 18:34:05.981526 UTC
40f1a9,1f8dd5,4,1,3,2020-02-09 18:34:16.997464 UTC
40f1a9,1f8dd5,6,1,5,2020-02-09 18:34:29.137675 UTC
40f1a9,1f8dd5,8,1,7,2020-02-09 18:35:24.265664 UTC
40f1a9,1f8dd5,9,1,8,2020-02-09 18:35:26.589488 UTC
40f1a9,1f8dd5,10,1,9,2020-02-09 18:36:23.360984 UTC
40f1a9,1f8dd5,11,1,11,2020-02-09 18:38:03.119607 UTC
40f1a9,1f8dd5,12,1,13,2020-02-09 18:39:09.475329 UTC
37fd5e,91e2ea,1,1,1,2020-02-12 11:50:02.986054 UTC
37fd5e,91e2ea,2,1,2,2020-02-12 11:50:18.418678 UTC
37fd5e,91e2ea,3,1,3,2020-02-12 11:50:46.460838 UTC
37fd5e,91e2ea,4,1,5,2020-02-12 11:51:37.583293 UTC
37fd5e,91e2ea,9,1,6,2020-02-12 11:51:48.865453 UTC
37fd5e,91e2ea,12,1,8,2020-02-12 11:53:13.902610 UTC
b2ba6c,ca1bca,1,1,1,2020-02-29 12:36:28.570260 UTC
b2ba6c,ca1bca,2,1,2,2020-02-29 12:37:04.773277 UTC
b2ba6c,ca1bca,6,1,3,2020-02-29 12:37:20.987074 UTC
b2ba6c,ca1bca,7,1,5,2020-02-29 12:38:24.467901 UTC
b2ba6c,ca1bca,8,1,6,2020-02-29 12:38:58.801859 UTC
b2ba6c,ca1bca,9,1,8,2020-02-29 12:40:40.915026 UTC
b2ba6c,ca1bca,11,1,9,2020-02-29 12:41:15.835865 UTC
b2ba6c,ca1bca,12,1,10,2020-02-29 12:41:58.812480 UTC
6a6148,658d6c,1,1,1,2020-03-18 06:15:04.163243 UTC
6a6148,658d6c,2,1,2,2020-03-18 06:15:38.768663 UTC
6a6148,658d6c,5,1,3,2020-03-18 06:16:17.720445 UTC
6a6148,658d6c,6,1,4,2020-03-18 06:16:43.286689 UTC
6a6148,658d6c,7,1,6,2020-03-18 06:17:50.975187 UTC
6a6148,658d6c,9,1,7,2020-03-18 06:18:22.116605 UTC
98c26a,20ea51,1,1,1,2020-02-25 17:44:56.933320 UTC
98c26a,20ea51,2,1,2,2020-02-25 17:45:05.784014 UTC
98c26a,20ea51,3,1,3,2020-02-25 17:45:29.675157 UTC
98c26a,20ea51,4,1,4,2020-02-25 17:45:58.009521 UTC
98c26a,20ea51,7,1,5,2020-02-25 17:46:03.517184 UTC
98c26a,20ea51,8,1,6,2020-02-25 17:46:30.533156 UTC
98c26a,20ea51,11,1,7,2020-02-25 17:47:18.522239 UTC
98c26a,20ea51,12,1,9,2020-02-25 17:47:55.075018 UTC
0ecf13,06620e,1,1,1,2020-01-21 06:23:10.006767 UTC
0ecf13,06620e,2,1,2,2020-01-21 06:23:38.372667 UTC
0ecf13,06620e,6,1,3,2020-01-21 06:23:39.591821 UTC
0ecf13,06620e,8,1,4,2020-01-21 06:24:02.136165 UTC
0ecf13,06620e,10,1,5,2020-01-21 06:24:16.116106 UTC
0ecf13,06620e,11,1,7,2020-01-21 06:25:00.832815 UTC
8737ab,b0a0c3,1,1,1,2020-03-22 07:35:15.787587 UTC
8737ab,b0a0c3,2,1,2,2020-03-22 07:35:15.793280 UTC
8737ab,b0a0c3,3,1,3,2020-03-22 07:35:52.776747 UTC
8737ab,b0a0c3,4,1,5,2020-03-22 07:37:07.816074 UTC
8737ab,b0a0c3,6,1,7,2020-03-22 07:38:15.337689 UTC
8737ab,b0a0c3,7,1,8,2020-03-22 07:38:52.642155 UTC
8737ab,b0a0c3,10,1,10,2020-03-22 07:40:10.797473 UTC
8737ab,b0a0c3,12,1,12,2020-03-22 07:40:33.570296 UTC
42eae6,ae9097,1,1,1,2020-01-27 23:37:53.635885 UTC
42eae6,ae9097,2,1,2,2020-01-27 23:37:58.429457 UTC
42eae6,ae9097,3,1,3,2020-01-27 23:38:32.235089 UTC
42eae6,ae9097,4,1,4,2020-01-27 23:39:01.979151 UTC
42eae6,ae9097,7,1,6,2020-01-27 23:39:30.274072 UTC
42eae6,ae9097,8,1,8,2020-01-27 23:39:52.508467 UTC
42eae6,ae9097,9,1,9,2020-01-27 23:40:36.194574 UTC
42eae6,ae9097,10,1,11,2020-01-27 23:41:43.433521 UTC
42eae6,ae9097,11,1,13,2020-01-27 23:42:03.560095 UTC
42eae6,ae9097,12,1,14,2020-01-27 23:42:31.527363 UTC
cc8ee9,92cd7f,1,1,1,2020-01-17 06:47:55.438166 UTC
cc8ee9,92cd7f,2,1,2,2020-01-17 06:48:29.482457 UTC
cc8ee9,92cd7f,3,1,3,2020-01-17 06:48:45.395399 UTC
cc8ee9,92cd7f,5,1,4,2020-01-17 06:49:41.783383 UTC
cc8ee9,92cd7f,8,1,5,2020-01-17 06:50:35.853858 UTC
cc8ee9,92cd7f,9,1,6,2020-01-17 06:51:24.386571 UTC
cc8ee9,92cd7f,10,1,8,2020-01-17 06:52:19.201034 UTC
cc8ee9,92cd7f,11,1,10,2020-01-17 06:53:16.332072 UTC
cc8ee9,92cd7f,12,1,11,2020-01-17 06:53:24.130088 UTC
2d19e6,bcf585,1,1,1,2020-01-04 18:58:17.790496 UTC
2d19e6,bcf585,2,1,2,2020-01-04 18:59:00.553557 UTC
2d19e6,bcf585,3,1,3,2020-01-04 18:59:06.954562 UTC
2d19e6,bcf585,8,1,5,2020-01-04 19:00:24.281663 UTC
2d19e6,bcf585,10,1,6,2020-01-04 19:00:54.847890 UTC
2d19e6,bcf585,11,1,8,2020-01-04 19:01:19.155096 UTC
b850ec,3ba45d,1,1,1,2020-03-14 00:57:46.398817 UTC
b850ec,3ba45d,2,1,2,2020-03-14 00:58:27.089503 UTC
b850ec,3ba45d,3,1,3,2020-03-14 00:59:15.974130 UTC
b850ec,3ba45d,6,1,5,2020-03-14 01:00:26.877262 UTC
b850ec,3ba45d,7,1,6,2020-03-14 01:01:07.629135 UTC
b850ec,3ba45d,9,1,8,2020-03-14 01:02:35.607703 UTC
b850ec,3ba45d,10,1,9,2020-03-14 01:03:20.342288 UTC
b850ec,3ba45d,12,1,10,2020-03-14 01:03:27.803959 UTC
f6fb48,ba419e,1,1,1,2020-01-31 16:02:05.189765 UTC
f6fb48,ba419e,4,1,2,2020-01-31 16:02:43.881522 UTC
f6fb48,ba419e,5,1,3,2020-01-31 16:02:49.560008 UTC
2da1c4,2846e0,1,1,1,2020-03-02 03:24:09.720695 UTC
2da1c4,2846e0,2,1,2,2020-03-02 03:24:43.300104 UTC
2da1c4,2846e0,5,1,3,2020-03-02 03:25:06.560178 UTC
2da1c4,2846e0,6,1,5,2020-03-02 03:26:12.810298 UTC
2da1c4,2846e0,7,1,6,2020-03-02 03:26:31.937819 UTC
2da1c4,2846e0,8,1,7,2020-03-02 03:27:01.987389 UTC
2da1c4,2846e0,9,1,8,2020-03-02 03:27:07.293267 UTC
2da1c4,2846e0,11,1,10,2020-03-02 03:28:06.586910 UTC
f279b1,97907c,1,1,1,2020-02-10 14:56:18.849670 UTC
f279b1,97907c,2,1,2,2020-02-10 14:56:44.226151 UTC
f279b1,97907c,3,1,3,2020-02-10 14:57:28.747793 UTC
f279b1,97907c,5,1,4,2020-02-10 14:57:33.532276 UTC
f279b1,97907c,8,1,6,2020-02-10 14:59:03.352259 UTC
f279b1,97907c,9,1,8,2020-02-10 15:00:25.252462 UTC
f279b1,97907c,10,1,9,2020-02-10 15:01:05.662215 UTC
f279b1,97907c,11,1,10,2020-02-10 15:01:46.196954 UTC
